Zbar1,Zbar2,Zbar3,x1,x2,y,y_pred,p_pred
0.0,0.6808,0.3191999999999999,-1.3176988916585146,-0.07116948091052333,0.0,0.0,0.3446034570100429
0.008999999999999996,0.4004000000000001,0.5905999999999999,-1.3176988916585146,0.44999146230849835,0.0,0.0,0.28105338757471393
0.0,0.42899999999999977,0.5710000000000002,-1.3176988916585146,0.4498392953158105,0.0,0.0,0.2885800906980233
0.0,0.65,0.35,-1.3176988916585146,-0.27224125051972076,0.0,0.0,0.3370530573286426
0.00019999999999999987,0.31959999999999983,0.6802000000000001,-1.3176988916585146,-0.5073957791571072,0.0,0.0,0.2643379659150882
0.0,0.31979999999999975,0.6802000000000002,-1.3176988916585146,0.7357329836580297,0.0,0.0,0.26612332882382517
0.0,0.45919999999999994,0.5408000000000001,-1.3176988916585146,-0.30854043543734927,1.0,0.0,0.2939872612548241
0.0,0.7302,0.2698000000000001,-1.3176988916585146,-0.20116964241794433,1.0,0.0,0.35614329925852856
0.0002000000000000002,0.7298,0.2700000000000001,-1.3176988916585146,0.531580147004739,0.0,0.0,0.3572009127810833
0.0002000000000000002,0.73,0.2698000000000001,-1.3176988916585146,0.14866679455313542,1.0,0.0,0.35662706774528125
0.0,0.1292000000000002,0.8707999999999998,-1.3176988916585146,0.3830886468660299,0.0,0.0,0.22863187558308162
0.0,0.47999999999999965,0.5200000000000002,-1.3176988916585146,-0.8241124361831458,1.0,0.0,0.29775557449561224
0.0004000000000000004,0.43919999999999987,0.5604,-1.3176988916585146,-0.960479438804787,1.0,0.0,0.2886554108710121
0.0,0.5798,0.4202,-1.3176988916585146,-0.2307267771821164,0.0,0.0,0.3209259704877136
0.0,0.6396000000000002,0.3603999999999999,-1.3176988916585146,-1.072782832581896,1.0,0.0,0.3333690559527409
0.019600000000000013,0.26979999999999993,0.7106,-1.3176988916585146,-1.6329369035350016,1.0,0.0,0.24996882687386504
0.009400000000000007,0.8814000000000001,0.1092,-1.199045846344287,1.5565875924506356,1.0,0.0,0.42203528026505016
0.00019999999999999996,0.49920000000000003,0.5006,-1.3176988916585146,1.0697601082910138,0.0,0.0,0.304766369148183
0.0,0.309,0.6910000000000001,-1.3176988916585146,0.31316788531288614,0.0,0.0,0.2633445983676028
0.0,0.7202000000000002,0.2797999999999999,-1.3176988916585146,1.9060969374607462,0.0,0.0,0.35716643068584836
0.00019999999999999987,0.3193999999999997,0.6804000000000003,-1.3176988916585146,-0.018110280542701387,1.0,0.0,0.26497098441659006
0.00019999999999999993,0.4694000000000001,0.5303999999999999,-1.3176988916585146,0.186474413580277,0.0,0.0,0.2969023150047385
0.0,0.5996,0.40040000000000003,-1.3176988916585146,1.5921749550303752,1.0,0.0,0.32828949285659603
0.0004000000000000004,0.11940000000000008,0.8802,-1.3176988916585146,0.4774039660941512,0.0,0.0,0.2268927591569833
0.0,0.3696000000000002,0.6303999999999997,-1.3176988916585146,-0.355539234289941,0.0,0.0,0.274868325702481
0.0,0.5796,0.4204000000000001,-1.3176988916585146,-0.7513265067368827,0.0,0.0,0.32007831200779935
0.00020000000000000017,0.6106000000000001,0.3891999999999998,-1.3176988916585146,0.3505328760642767,0.0,0.0,0.3288527752101183
0.00019999999999999993,0.4494,0.5504,-1.3176988916585146,-2.707933895172336,0.0,0.0,0.2883378013092475
0.009400000000000002,0.5608,0.42980000000000007,-1.3176988916585146,-0.7755693601548644,0.0,0.0,0.31418845400667483
0.0092,0.5802000000000004,0.4105999999999997,-1.3176988916585146,1.303405333887965,1.0,0.0,0.32180892511503667
0.017399999999999992,0.3612000000000001,0.6214,-1.199045846344287,-0.8381566759334173,0.0,0.0,0.292917671198705
0.0,0.4196000000000001,0.5803999999999999,-1.3176988916585146,1.2260935611966464,0.0,0.0,0.2876917557774311
0.0,0.6098000000000001,0.3901999999999999,-1.3176988916585146,0.6836226847713918,1.0,0.0,0.329223154898667
0.009400000000000002,0.329,0.6616,-1.3176988916585146,0.1397212523850225,0.0,0.0,0.26573616024687097
0.0,0.4289999999999999,0.5710000000000002,-1.3176988916585146,0.9315772005772518,1.0,0.0,0.289280326951233
0.010000000000000002,0.40959999999999963,0.5804000000000004,-1.3176988916585146,1.3397688937147472,0.0,0.0,0.28411947781604324
0.018199999999999994,0.6719999999999999,0.3098000000000001,-1.0803928010300594,-0.7253685977933398,1.0,0.0,0.3913500792262689
0.0,0.31939999999999974,0.6806000000000002,-1.3176988916585146,-0.8071725310065151,0.0,0.0,0.26391563295065507
0.0,0.34900000000000003,0.651,-1.3176988916585146,1.4435362495775037,0.0,0.0,0.2731181420627593
0.00019999999999999987,0.3203999999999998,0.6794000000000002,-1.3176988916585146,-0.5046243308211249,0.0,0.0,0.26450438345492727
0.009,0.4504000000000003,0.5405999999999997,-1.199045846344287,-0.13680643563395917,1.0,0.0,0.3150780781549793
0.009599999999999992,0.9006000000000001,0.08979999999999994,-1.3176988916585146,0.17190175420606094,0.0,0.0,0.3967623933073728
0.0,0.6096000000000001,0.39039999999999986,-1.3176988916585146,-1.837885187939278,0.0,0.0,0.3252497068542165
0.008999999999999998,0.39019999999999966,0.6008000000000003,-1.3176988916585146,1.2846912468096716,0.0,0.0,0.28009389721907557
0.0,0.2789999999999999,0.7210000000000001,-1.3176988916585146,1.6765879886426107,0.0,0.0,0.25915589244124815
0.008599999999999993,0.42140000000000005,0.57,-1.199045846344287,1.5199715310739312,0.0,0.0,0.311148922680731
0.009600000000000001,0.5502000000000004,0.44019999999999965,-1.3176988916585146,0.3035426687037545,1.0,0.0,0.31341342992089344
0.0,0.18860000000000002,0.8113999999999999,-1.3176988916585146,0.13967176506404713,0.0,0.0,0.23944914813635848
0.0,0.4498000000000001,0.5502,-1.3176988916585146,2.026798989695824,0.0,0.0,0.2953797474486906
0.0,0.6496,0.3504,-1.3176988916585146,1.2920356300401756,0.0,0.0,0.3394367433056817
0.0,0.7097999999999998,0.2902000000000002,-1.3176988916585146,-0.37124129296735814,1.0,0.0,0.3509959635346793
0.0,0.6295999999999997,0.3704000000000003,-1.3176988916585146,0.19298701706537652,1.0,0.0,0.3330369874870003
0.0002,0.5190000000000002,0.48079999999999984,-1.3176988916585146,2.646479457502534,0.0,0.0,0.3115557215448527
0.0,0.5598000000000001,0.44019999999999987,-1.3176988916585146,0.01425065904867942,0.0,0.0,0.31676333522706124
0.0,0.32939999999999986,0.6706000000000001,-1.3176988916585146,-0.37491864611021014,1.0,0.0,0.2665481440174018
0.0,0.1294000000000002,0.8705999999999998,-1.3176988916585146,0.6709959741809783,0.0,0.0,0.22902821204283622
0.0,0.4397999999999999,0.5602,-1.3176988916585146,0.6590592433021761,0.0,0.0,0.29120807086893163
0.008999999999999992,0.6911999999999999,0.29980000000000007,-1.199045846344287,-0.6392957085968135,1.0,0.0,0.3708891522200041
0.009199999999999996,0.3700000000000001,0.6207999999999999,-1.3176988916585146,-0.2150602444558692,0.0,0.0,0.2737115042347196
0.0,0.3400000000000004,0.6599999999999997,-1.3176988916585146,0.30537179665087977,0.0,0.0,0.26966615298799695
0.0,0.5596,0.4403999999999999,-1.3176988916585146,0.13262734153416383,0.0,0.0,0.31689937792553136
0.009600000000000001,0.43999999999999967,0.5504000000000003,-1.3176988916585146,0.8343227246829873,0.0,0.0,0.2899529602600306
0.0,0.7107999999999999,0.2892000000000002,-1.3176988916585146,0.8679931950660953,0.0,0.0,0.353234513552312
0.0,0.6299999999999998,0.37000000000000033,-1.3176988916585146,0.5447883026057625,1.0,0.0,0.33368301453366456
0.0,0.6297999999999998,0.3702000000000003,-1.3176988916585146,1.045190400105931,0.0,0.0,0.3344241155325956
0.0,0.48999999999999994,0.5100000000000001,-1.3176988916585146,-1.8703551246840862,0.0,0.0,0.29839324582198223
0.00039999999999999986,0.39880000000000004,0.6008000000000001,-1.3176988916585146,0.060865006592199296,1.0,0.0,0.28152388538098255
0.019600000000000006,0.2498000000000003,0.7305999999999997,-1.3176988916585146,-0.6481586146392013,1.0,0.0,0.24736579228437555
0.0,0.39980000000000004,0.6002000000000001,-1.3176988916585146,-0.276295607616228,0.0,0.0,0.2813163313086791
0.009399999999999999,0.3692000000000001,0.6214,-1.3176988916585146,0.5259476078886368,1.0,0.0,0.2745571148183484
0.0,0.35979999999999995,0.6402000000000001,-1.3176988916585146,-0.09677814339116367,0.0,0.0,0.27319521314166106
0.0,0.4789999999999998,0.5210000000000002,-1.3176988916585146,-0.17634503643924773,1.0,0.0,0.29849588549239725
0.0,0.36960000000000026,0.6303999999999997,-1.3176988916585146,-1.7810595642676144,0.0,0.0,0.27286267600999575
0.00020000000000000006,0.6293999999999997,0.3704000000000003,-1.3176988916585146,0.07158673494354707,0.0,0.0,0.33276495474154244
0.009799999999999994,0.13699999999999993,0.8532000000000001,-1.199045846344287,0.27146273480540134,0.0,0.0,0.24941662744543186
0.00839999999999999,0.4706000000000001,0.5209999999999999,-1.199045846344287,-0.42023631020864244,0.0,0.0,0.3193175976957908
0.009599999999999992,0.7004,0.29,-1.3176988916585146,-1.3780743510993816,1.0,0.0,0.34543913847945495
0.0,0.37999999999999995,0.6200000000000001,-1.3176988916585146,-0.5456365264084023,0.0,0.0,0.27677047769781615
0.0,0.5202000000000002,0.47979999999999984,-1.3176988916585146,1.249543512958306,0.0,0.0,0.3097414061183959
0.0092,0.40999999999999975,0.5808000000000003,-1.3176988916585146,1.3950715046387105,1.0,0.0,0.28441192822601064
0.009199999999999993,0.7506000000000002,0.24019999999999983,-1.3176988916585146,0.946675127417555,1.0,0.0,0.3612535550191048
0.018999999999999993,0.5804,0.40060000000000007,-1.3176988916585146,-0.5922559016908833,0.0,0.0,0.3172651872071312
0.019199999999999995,0.45999999999999963,0.5208000000000004,-1.3176988916585146,-0.3950560891137507,0.0,0.0,0.2909142300746967
0.009800000000000001,0.5800000000000004,0.4101999999999996,-1.3176988916585146,-0.5122141580139954,0.0,0.0,0.31886411753659016
0.0,0.47060000000000013,0.5293999999999999,-1.3176988916585146,0.07588494684239062,1.0,0.0,0.2970335536015091
0.008399999999999996,0.6215999999999999,0.3700000000000001,-1.3176988916585146,-0.2515651890422513,0.0,0.0,0.32902865806539655
0.00020000000000000017,0.43999999999999984,0.5598000000000002,-1.3176988916585146,0.051634421111665246,0.0,0.0,0.2903325341751317
0.0,0.6297999999999996,0.3702000000000003,-1.3176988916585146,0.9231026435106376,0.0,0.0,0.3342318798978256
0.018199999999999994,0.5210000000000005,0.4607999999999996,-1.0803928010300594,-1.090104851338117,1.0,0.0,0.35388264080818893
0.009600000000000001,0.4397999999999996,0.5506000000000004,-1.3176988916585146,-0.460261954353829,1.0,0.0,0.2880280277457597
0.009000000000000001,0.12860000000000013,0.8623999999999998,-1.3176988916585146,0.23642383862432603,1.0,0.0,0.22709571520971192
0.010200000000000008,0.7303999999999997,0.25940000000000024,-1.3176988916585146,0.020761710166228048,0.0,0.0,0.3547161360388845
0.0092,0.5302000000000002,0.4605999999999998,-1.199045846344287,-0.10773961347994683,1.0,0.0,0.33335604089266463
0.0,0.3998000000000001,0.6002000000000001,-1.3176988916585146,0.24998083614942246,0.0,0.0,0.28206973661163404
0.0,0.32979999999999987,0.6702,-1.3176988916585146,0.32125003863656665,1.0,0.0,0.2675940858037895
0.0,0.3594,0.6406000000000001,-1.3176988916585146,0.4730084646503543,0.0,0.0,0.27391324878827444
0.0,0.5894000000000003,0.4105999999999998,-1.3176988916585146,0.4104543912506259,0.0,0.0,0.3241091356928317
0.0082,0.7618000000000001,0.22999999999999993,-1.199045846344287,-1.2237519770893384,0.0,0.0,0.38742849661163864
0.01840000000000001,0.5914000000000003,0.39019999999999977,-1.0803928010300594,0.42858495375167055,0.0,0.0,0.37335270769602963
0.0,0.4694000000000001,0.5305999999999998,-1.3176988916585146,-0.9081087687162808,0.0,0.0,0.2953209243983272
0.00019999999999999996,0.30979999999999996,0.6900000000000001,-1.3176988916585146,4.156806092413474,1.0,0.0,0.2687873195378313
0.00020000000000000006,0.6198000000000001,0.37999999999999995,-1.3176988916585146,1.451072758564505,1.0,0.0,0.33270455235460517
0.0,0.5906000000000002,0.4093999999999998,-1.3176988916585146,-2.7619754761413664,0.0,0.0,0.31948438119488753
0.009999999999999998,0.4196000000000001,0.5703999999999999,-1.3176988916585146,1.0129273964972394,0.0,0.0,0.2857775240720561
0.0084,0.6112000000000001,0.38039999999999996,-1.199045846344287,-2.2444388428025523,1.0,0.0,0.34912460098882353
0.019799999999999998,0.47000000000000036,0.5101999999999997,-1.3176988916585146,-0.23445413173087085,0.0,0.0,0.2932124131961336
0.00019999999999999993,0.40020000000000006,0.5996000000000001,-1.3176988916585146,-0.7232607256768082,1.0,0.0,0.2807301205211479
0.0,0.4593999999999999,0.5406000000000001,-1.3176988916585146,-0.08736164811072551,0.0,0.0,0.2943555733527303
0.01820000000000001,0.7313999999999998,0.25040000000000023,-1.199045846344287,-1.637704866950716,0.0,0.0,0.3773802675970171
0.009399999999999995,0.7414000000000001,0.2492,-1.3176988916585146,-0.5442495978703472,0.0,0.0,0.3565782178631004
0.0,0.3793999999999999,0.6206,-1.3176988916585146,-0.5531183217244731,1.0,0.0,0.27663439730067607
0.0,0.4192,0.5808,-1.3176988916585146,0.05830444780235611,0.0,0.0,0.28591625723584396
0.0,0.45979999999999993,0.5402,-1.3176988916585146,0.49932046640949507,0.0,0.0,0.29530545063158437
0.0,0.5297999999999998,0.4702000000000001,-1.3176988916585146,-0.630087153095145,0.0,0.0,0.3090434601919657
0.017599999999999998,0.7219999999999998,0.2604000000000002,-1.0803928010300594,-0.7469499970611689,0.0,0.0,0.4039405969456365
0.009399999999999995,0.25,0.7406,-1.199045846344287,-1.780704621501517,0.0,0.0,0.2693650411505624
0.0,0.2892000000000001,0.7107999999999999,-1.3176988916585146,-0.4461592300243362,1.0,0.0,0.25831976425142694
0.0096,0.44980000000000026,0.5405999999999997,-1.3176988916585146,1.1572422591389944,1.0,0.0,0.2925385103816098
0.009600000000000004,0.22939999999999994,0.7610000000000001,-1.3176988916585146,-1.2628234508103793,0.0,0.0,0.24406399308002552
0.007999999999999993,0.3520000000000001,0.6399999999999999,-1.199045846344287,-1.498054107618332,1.0,0.0,0.2914901401199494
0.0,0.6599999999999997,0.3400000000000004,-1.3176988916585146,-0.38301721630810187,0.0,0.0,0.3392163494696234
0.009399999999999997,0.6405999999999998,0.3500000000000002,-1.3176988916585146,1.740046026466056,1.0,0.0,0.3363905269598774
0.0,0.3384000000000002,0.6615999999999997,-1.3176988916585146,2.480084065665402,0.0,0.0,0.27237562577852126
0.0,0.38879999999999987,0.6112000000000001,-1.3176988916585146,-0.11435179222548889,0.0,0.0,0.27922869813774825
0.009799999999999993,0.3400000000000001,0.6501999999999999,-1.3176988916585146,-0.7748931908922855,0.0,0.0,0.26665618541823527
0.0098,0.4595999999999998,0.5306000000000002,-1.3176988916585146,1.8570441557080064,0.0,0.0,0.2956598402457015
0.0,0.41980000000000006,0.5802,-1.3176988916585146,0.7945547885767009,0.0,0.0,0.2871092691143142
0.0,0.5398000000000001,0.46019999999999994,-1.3176988916585146,0.9275675806694745,0.0,0.0,0.3136468592622444
0.0,0.5496,0.4504,-1.3176988916585146,-0.20180448564449222,0.0,0.0,0.3141315590630934
0.0,0.41939999999999994,0.5806,-1.3176988916585146,1.1449586405986376,0.0,0.0,0.2875313194586309
0.00019999999999999987,0.3181999999999998,0.6816000000000002,-1.3176988916585146,-0.9125050689907738,0.0,0.0,0.26349696218908897
0.039200000000000026,0.3296,0.6312000000000001,-1.199045846344287,0.19458700085974184,0.0,0.0,0.28412583052285123
0.0,0.4793999999999997,0.5206000000000002,-1.3176988916585146,0.9999337253301874,0.0,0.0,0.30032926967760704
0.0,0.6098000000000001,0.39019999999999994,-1.3176988916585146,-1.7504973469131493,0.0,0.0,0.3254312880638832
0.009399999999999995,0.4702,0.5204000000000001,-1.3176988916585146,0.9391719983809741,0.0,0.0,0.296680646708322
0.0192,0.6004000000000003,0.38039999999999985,-1.3176988916585146,-1.0058449724226022,0.0,0.0,0.3211369404436027
0.009800000000000001,0.6000000000000004,0.3901999999999996,-1.3176988916585146,-0.3959698245388554,0.0,0.0,0.3236004449005642
0.0,0.6106000000000001,0.38939999999999997,-1.3176988916585146,1.1707886213413303,1.0,0.0,0.3301696201845562
0.009399999999999999,0.319,0.6716000000000001,-1.199045846344287,-0.08093053945512574,0.0,0.0,0.2862400890075447
0.0094,0.5506000000000004,0.4399999999999996,-1.3176988916585146,-0.7495700559298486,1.0,0.0,0.3119357633469773
0.018799999999999987,0.6913999999999998,0.28980000000000006,-1.199045846344287,0.05255770108672757,0.0,0.0,0.3702848714326691
0.0,0.4694000000000001,0.5305999999999998,-1.3176988916585146,-0.550936849927998,1.0,0.0,0.29584708231572576
0.009800000000000001,0.5002000000000003,0.4899999999999996,-1.3176988916585146,-1.770126047428789,0.0,0.0,0.2991628858237937
0.00020000000000000023,0.21860000000000002,0.7812,-1.3176988916585146,-0.4891117755845991,1.0,0.0,0.2443535056135877
0.0,0.6297999999999997,0.3702000000000003,-1.3176988916585146,-0.1132509589478276,0.0,0.0,0.3326022908595043
0.00039999999999999975,0.6808000000000003,0.3187999999999998,-1.3176988916585146,-0.8877316919159592,1.0,0.0,0.34322903675348043
0.02,0.3490000000000002,0.6309999999999998,-1.3176988916585146,-1.5712522964264342,0.0,0.0,0.26582827629497396
0.00020000000000000017,0.4595999999999999,0.5402000000000001,-1.3176988916585146,0.21270407241805483,0.0,0.0,0.29480753369042967
0.018399999999999993,0.6216000000000002,0.35999999999999993,-1.199045846344287,0.976909895967949,1.0,0.0,0.3550116138847314
0.050199999999999995,0.5,0.44980000000000003,-1.199045846344287,0.8234236410454069,0.0,0.0,0.32077610391115646
0.0,0.5194000000000002,0.48059999999999975,-1.3176988916585146,-0.4391706417570903,1.0,0.0,0.30701489538607424
0.009000000000000001,0.5097999999999999,0.48120000000000007,-1.3176988916585146,-0.16801444886740402,1.0,0.0,0.3037947503247442
0.0,0.41940000000000005,0.5806,-1.3176988916585146,1.620595235711686,1.0,0.0,0.28822118613347164
0.018399999999999993,0.33079999999999976,0.6508000000000003,-1.199045846344287,-0.7303789272972052,0.0,0.0,0.28637692393742825
0.0,0.2890000000000002,0.7109999999999999,-1.3176988916585146,-1.3427865055206258,0.0,0.0,0.25706632314634026
0.008599999999999998,0.5514000000000003,0.43999999999999967,-1.199045846344287,0.017260515834196584,1.0,0.0,0.33860083863980345
0.0,0.6898000000000001,0.3102,-1.3176988916585146,-0.4916294201553538,1.0,0.0,0.3460571782364016
0.0,0.4395999999999999,0.5604000000000001,-1.3176988916585146,0.39926548418623536,0.0,0.0,0.2907857282666463
0.0,0.2594000000000001,0.7406,-1.3176988916585146,-0.47319564679082676,1.0,0.0,0.25236240718501585
0.0092,0.661,0.3298,-1.199045846344287,-1.1437864006719292,0.0,0.0,0.36269421945375463
0.01999999999999999,0.33880000000000005,0.6411999999999998,-1.3176988916585146,0.5546897303556272,0.0,0.0,0.26668438976371794
0.009000000000000001,0.4599999999999998,0.5310000000000002,-1.3176988916585146,1.634220882221361,0.0,0.0,0.29554940804912216
0.02879999999999999,0.7008000000000002,0.2703999999999998,-1.3176988916585146,-0.8468945601810192,0.0,0.0,0.3429789359399348
0.018399999999999996,0.46079999999999965,0.5208000000000005,-1.0803928010300594,0.6642374842170008,0.0,0.0,0.3423881936907333
0.017799999999999996,0.6016000000000002,0.3805999999999998,-1.0803928010300594,-1.4235975809594097,1.0,0.0,0.3728909394339844
0.029599999999999987,0.34980000000000017,0.6205999999999999,-1.0803928010300594,1.761341371641805,0.0,0.0,0.3165448638181298
0.0,0.6000000000000001,0.4000000000000001,-1.3176988916585146,0.6419150415295436,0.0,0.0,0.32690062313830887
0.008999999999999994,0.571,0.42000000000000004,-1.3176988916585146,-0.8479198065254684,0.0,0.0,0.31644693018050557
0.0194,0.3104,0.6702,-1.3176988916585146,0.28986355288850585,0.0,0.0,0.26065041490233865
0.0,0.6000000000000001,0.4000000000000001,-1.3176988916585146,0.24798109776082541,0.0,0.0,0.3262876557911227
0.008999999999999996,0.2888,0.7022,-1.3176988916585146,-0.4199231922338222,0.0,0.0,0.2569238482587473
