doc_id,y,x1,x2,Z_bar1,Z_bar2,Z_bar3
82,-2.0365245855856147,-1.3126710321438833,0.7999953028997198,0.02,0.37,0.61
83,-2.0569365013025074,-1.3126710321438833,0.1018748180681139,0.0,0.55,0.45
84,-2.3184256786283743,-1.3126710321438833,0.45386184107927496,0.01,0.37,0.62
85,-1.6170974574982233,-1.0784324699896999,1.4624524632245213,0.03,0.49,0.48
86,-2.1211215534331056,-1.3126710321438833,-0.5329079219411379,0.0,0.39,0.61
87,-2.0893437482685284,-1.3126710321438833,-2.1333385019448583,0.0,0.34,0.66
88,-2.054139309188737,-1.3126710321438833,0.6389073566531557,0.01,0.36000000000000004,0.6299999999999999
89,-1.741785155154612,-1.3126710321438833,0.40781535171755845,0.0,0.42000000000000004,0.5800000000000001
90,-2.1915551828618547,-1.1955517510667917,-1.3078332293602573,0.01,0.49,0.5
91,-1.8867121451718893,-1.3126710321438833,0.15992464789013677,0.02,0.33,0.6499999999999999
92,-1.710577242332517,-1.1955517510667917,0.07258975083261655,0.01,0.55,0.44000000000000006
93,-1.9950203194470773,-1.3126710321438833,-1.0915845013083454,0.01,0.52,0.47
94,-2.363271115435849,-1.3126710321438833,-0.18239300108660736,0.02,0.6100000000000001,0.37
95,-1.6286287219187716,-1.1955517510667917,0.1372695909873727,0.01,0.5800000000000001,0.41000000000000003
96,-2.6101763445933326,-1.3126710321438833,-0.9039908171613383,0.0,0.68,0.32
97,-1.9725750741161023,-1.3126710321438833,0.0697475426061054,0.0,0.38000000000000006,0.62
98,-2.0265179273663683,-1.0784324699896999,-0.08884664600848642,0.03,0.49,0.48000000000000004
99,-1.639387524244101,-1.3126710321438833,-1.9343339573121243,0.02,0.38,0.6
100,-2.1206832392395256,-1.3126710321438833,-0.4802695564299346,0.02,0.44000000000000006,0.54
101,-2.089582688966394,-1.3126710321438833,-0.9937028600253381,0.01,0.51,0.48
102,-2.159789735780805,-1.3126710321438833,-1.5911845119854284,0.0,0.68,0.32
103,-2.0111972653905825,-1.3126710321438833,-0.361438310858868,0.0,0.5800000000000001,0.42000000000000004
104,-2.0024839565594683,-1.3126710321438833,-1.8396594224495384,0.01,0.32,0.67
105,-1.933653581582852,-1.3126710321438833,-0.6942079370181153,0.0,0.31,0.6900000000000001
106,-2.7641997863715027,-1.3126710321438833,1.28729123367103,0.02,0.75,0.22999999999999998
107,-1.9570919391717423,-1.1955517510667917,0.26301441862168234,0.02,0.67,0.31
108,-1.8912693736722677,-1.3126710321438833,-0.20091437504526383,0.02,0.19,0.79
109,-2.326061578618103,-1.1955517510667917,0.009905876661192248,0.01,0.81,0.18
110,-2.156006989800006,-1.3126710321438833,0.2010984685152215,0.03,0.27999999999999997,0.6900000000000001
111,-2.099127425006143,-1.1955517510667917,0.4577728558684703,0.01,0.44000000000000006,0.55
112,-1.7244870213687418,-1.3126710321438833,-0.11567099888215931,0.01,0.67,0.32000000000000006
113,-2.3022333936449053,-1.3126710321438833,1.2090216898832442,0.0,0.63,0.37
114,-2.704496019759949,-1.3126710321438833,-1.5610977364190282,0.02,0.85,0.13
115,-2.094650673133299,-1.3126710321438833,-0.24089844020724868,0.0,0.52,0.48
116,-2.0377338683845965,-1.3126710321438833,0.6153196593249324,0.0,0.43,0.57
117,-1.8537754670699473,-1.1955517510667917,-1.0086267008844856,0.01,0.67,0.32
118,-1.9904789577005841,-1.1955517510667917,-0.12896477410614787,0.02,0.62,0.36
119,-1.956647217212174,-1.1955517510667917,-0.4645978650922243,0.02,0.51,0.47
120,-2.208415498309857,-1.3126710321438833,1.932407944066511,0.01,0.54,0.45
121,-2.1703084281051077,-1.3126710321438833,-0.9675206580504648,0.01,0.28,0.71
122,-2.2098964399760916,-1.3126710321438833,-0.8857665079212225,0.01,0.38,0.61
123,-1.9579613593043572,-1.3126710321438833,-0.2829541464009603,0.0,0.6200000000000001,0.38
124,-1.80634800587441,-1.1955517510667917,0.23516740751840573,0.01,0.47,0.52
125,-1.997611797203434,-1.1955517510667917,-0.04489379258173263,0.01,0.47000000000000003,0.52
126,-2.0023067740649707,-1.3126710321438833,-1.3167290272966312,0.02,0.53,0.44999999999999996
127,-2.0056667588251247,-1.3126710321438833,-0.439116915942869,0.0,0.5,0.5
128,-2.4905621315132196,-1.3126710321438833,0.8918159421074189,0.01,0.68,0.31
129,-2.0971250484204145,-1.3126710321438833,-0.9426167719809495,0.0,0.42000000000000004,0.58
130,-1.317045926605542,-0.9613131889126081,0.7948454141001738,0.04,0.29000000000000004,0.67
131,-2.30480561871398,-1.3126710321438833,1.2879558960968092,0.01,0.68,0.31000000000000005
132,-2.5343976318994237,-1.1955517510667917,0.8009992029927671,0.02,0.64,0.33999999999999997
133,-2.801294937993156,-1.3126710321438833,0.828817346801375,0.0,0.6599999999999999,0.33999999999999997
134,-1.9070652664183885,-1.3126710321438833,0.4823648821983152,0.01,0.55,0.43999999999999995
135,-2.2756663798561356,-1.3126710321438833,1.3028816564860393,0.0,0.6,0.4
136,-2.1677790805806856,-1.1955517510667917,0.4653777187943118,0.05,0.5900000000000001,0.36
137,-2.1993102934478026,-1.3126710321438833,-0.36197176707538875,0.02,0.54,0.44
138,-1.671625846092052,-1.1955517510667917,-0.7504453587464979,0.03,0.24,0.73
139,-2.2503368013872844,-1.3126710321438833,0.9708380687085613,0.0,0.5800000000000001,0.42000000000000004
140,-2.7757895022175965,-1.3126710321438833,0.2092278710907164,0.01,0.81,0.18000000000000002
141,-1.8660680339558342,-1.1955517510667917,-0.44255654617017637,0.01,0.46,0.53
142,-1.5026875426852706,-1.3126710321438833,1.1154751227338244,0.01,0.2,0.79
143,-2.058058063340291,-1.3126710321438833,1.238036100389547,0.02,0.35000000000000003,0.63
144,-2.0684836725129987,-1.3126710321438833,0.03548641654463727,0.01,0.22,0.77
145,-2.316640710229604,-1.1955517510667917,-0.38281266067246467,0.02,0.73,0.25
146,-2.2713129239930434,-1.3126710321438833,0.7154442636783599,0.02,0.53,0.45
147,-2.033869346936528,-1.3126710321438833,2.6066654254580595,0.0,0.5700000000000001,0.43
148,-1.8883308706294912,-1.3126710321438833,1.1936114258128503,0.0,0.6200000000000001,0.38
149,-2.3449220536207602,-1.3126710321438833,0.5176361501048758,0.01,0.58,0.41000000000000003
150,-1.9609034294709395,-1.3126710321438833,-1.4842848461692555,0.0,0.41000000000000003,0.59
151,-2.045922681481916,-1.3126710321438833,0.15063571691189848,0.01,0.39,0.6000000000000001
152,-2.1900265671165564,-1.3126710321438833,-0.8112636970207301,0.0,0.5900000000000001,0.41000000000000003
153,-2.311223469619479,-1.3126710321438833,-1.597852054878442,0.0,0.48000000000000004,0.52
154,-1.6363122680034041,-1.1955517510667917,-0.8564341513177167,0.02,0.33999999999999997,0.64
155,-1.6699298872379746,-1.0784324699896999,0.003986121979066872,0.02,0.35,0.63
156,-1.813459007056059,-1.3126710321438833,0.10300321336461388,0.01,0.54,0.44999999999999996
157,-1.9396393690067213,-1.3126710321438833,0.12217364635092114,0.02,0.62,0.36
158,-1.7328131740503223,-1.1955517510667917,0.4143711022164952,0.01,0.43000000000000005,0.56
159,-1.886296589143461,-1.3126710321438833,-1.759104653712846,0.01,0.54,0.45
160,-1.5525485831562467,-1.1955517510667917,-0.4745817924731408,0.02,0.23,0.75
161,-1.8238427919584652,-1.3126710321438833,-0.013328232000264473,0.01,0.37000000000000005,0.62
162,-2.3240410042123107,-1.3126710321438833,2.273653635147242,0.01,0.5,0.49
163,-1.688844021599556,-0.9613131889126081,0.9504660568591625,0.04,0.56,0.4
164,-1.962710050650413,-1.3126710321438833,-1.248198541791957,0.01,0.5,0.49
165,-1.6964444767781597,-1.3126710321438833,-0.666659485109803,0.0,0.48,0.52
166,-2.2202578069928465,-1.3126710321438833,1.4292266456444953,0.01,0.52,0.47
167,-1.6804083648543093,-1.3126710321438833,0.46351079751389745,0.02,0.43999999999999995,0.5399999999999999
168,-1.5646971871372797,-0.9613131889126081,0.033691108929370016,0.04,0.51,0.45
169,-2.033454691464282,-1.3126710321438833,0.7767145013856548,0.02,0.37,0.61
170,-1.0198461748362728,-1.0784324699896999,1.520682621794932,0.02,0.33,0.65
171,-2.2888327434152123,-1.3126710321438833,0.4406960612524152,0.02,0.6000000000000001,0.38
172,-1.5779414955151598,-1.3126710321438833,0.19481304417049314,0.02,0.44,0.54
173,-1.9443593411675681,-1.1955517510667917,1.1638699049572314,0.02,0.67,0.31
174,-2.1203405089314633,-1.3126710321438833,-0.461835686356022,0.03,0.6799999999999999,0.29000000000000004
175,-1.6624791703284167,-0.9613131889126081,1.1534786401700379,0.05,0.6699999999999999,0.28
176,-1.6216487508397364,-1.1955517510667917,-1.4696760341011015,0.01,0.47,0.52
177,-1.5096005423205159,-1.3126710321438833,0.6714972994771912,0.0,0.32,0.6799999999999999
178,-1.78849741858323,-1.1955517510667917,0.7007238505030262,0.02,0.58,0.4
179,-2.175585377670987,-1.3126710321438833,0.384522627911414,0.01,0.33999999999999997,0.65
180,-1.7993050840953289,-1.1955517510667917,0.8319678860527332,0.02,0.3,0.68
181,-1.989713167523336,-1.1955517510667917,0.5517768676372138,0.01,0.53,0.45999999999999996
182,-2.395655008562242,-1.3126710321438833,1.02413388709737,0.01,0.85,0.14
183,-2.140896464377474,-1.3126710321438833,-0.8800426413610565,0.0,0.6499999999999999,0.35000000000000003
184,-1.5886295921507392,-1.1955517510667917,0.37588014093346833,0.03,0.21000000000000002,0.76
185,-2.358711886653696,-1.3126710321438833,-0.0019047952921918735,0.02,0.38,0.6000000000000001
186,-1.8360474157879438,-1.3126710321438833,-1.1523513055276453,0.01,0.43000000000000005,0.56
187,-2.1224145406223425,-1.3126710321438833,-2.4179446387872083,0.02,0.42000000000000004,0.56
188,-2.2991929862359153,-1.3126710321438833,1.6550065281755746,0.0,0.53,0.47
189,-1.4778715696288298,-1.1955517510667917,-1.6544265057052268,0.02,0.42000000000000004,0.5599999999999999
190,-2.26998286821729,-1.3126710321438833,1.5909877156579213,0.01,0.5299999999999999,0.45999999999999996
191,-2.15374867599507,-1.1955517510667917,1.0756377914981714,0.03,0.43000000000000005,0.54
192,-1.877847872221182,-1.1955517510667917,1.1732439722009587,0.02,0.52,0.45999999999999996
193,-2.4208327819833366,-1.3126710321438833,1.6640608289419054,0.01,0.6,0.39
194,-1.2979590618263996,-1.1955517510667917,0.10766283744619959,0.04,0.36,0.6
195,-2.3618324692291397,-1.3126710321438833,0.32731821825428037,0.0,0.8300000000000001,0.16999999999999998
196,-1.6288516955784371,-1.3126710321438833,0.15482403622966684,0.02,0.33,0.6499999999999999
197,-2.2552994126691477,-1.3126710321438833,1.2241595964605125,0.01,0.77,0.22
198,-1.88142085645879,-1.3126710321438833,2.0306614400843843,0.0,0.4,0.6000000000000001
199,-2.132686277225749,-1.3126710321438833,0.44034938004131513,0.02,0.59,0.39
200,-2.512446151009933,-1.3126710321438833,-0.08106823455105452,0.03,0.7,0.27
201,-2.504810583679682,-1.1955517510667917,0.4513471498369615,0.02,0.53,0.45000000000000007
202,-2.2624329867713624,-1.3126710321438833,0.9379996966285046,0.03,0.36,0.6100000000000001
203,-2.493869897165915,-1.3126710321438833,-0.06547265357803514,0.03,0.45,0.52
204,-1.9183567933561283,-1.1955517510667917,0.061948399550856514,0.03,0.6500000000000001,0.32
205,-2.469714362616217,-1.3126710321438833,0.7180570644211389,0.0,0.3,0.7
206,-1.9694070976152735,-1.1955517510667917,0.7357645519712845,0.02,0.24,0.74
207,-2.2774230960597515,-1.1955517510667917,0.14766365340647114,0.04,0.5800000000000001,0.38
208,-1.8918777301125507,-1.1955517510667917,0.1338526611107303,0.01,0.43000000000000005,0.56
209,-2.3415804470893375,-1.1955517510667917,1.377634734396016,0.060000000000000005,0.45,0.49
210,-2.2356038202500432,-1.3126710321438833,0.6243847470082738,0.01,0.62,0.37
211,-0.9487187115059584,-0.9613131889126081,-0.06434107717283202,0.05,0.48,0.47000000000000003
212,-1.9192986276107105,-1.3126710321438833,0.6299246746390665,0.01,0.54,0.45
213,-2.013724265338666,-1.3126710321438833,0.8248145910191127,0.0,0.28,0.72
214,-1.5532947412373825,-1.0784324699896999,0.5274096576838029,0.05,0.35000000000000003,0.6000000000000001
215,-2.1217245651282592,-1.3126710321438833,0.36039896045764724,0.01,0.43999999999999995,0.55
216,-1.8118081453076254,-1.1955517510667917,0.2995059676784077,0.02,0.6,0.38
217,-1.584708804309655,-0.9613131889126081,-0.002372991286947049,0.04,0.44999999999999996,0.51
218,-2.2359534843504396,-1.3126710321438833,-1.227922619838231,0.060000000000000005,0.63,0.31
219,-1.8760962574606652,-1.0784324699896999,-0.14574139787635706,0.02,0.34,0.64
220,-2.1335034186542714,-1.1955517510667917,0.8284217664600573,0.03,0.65,0.32
221,-1.9243660037072041,-1.3126710321438833,-0.5337716503445438,0.02,0.25,0.73
222,-2.191898208625006,-1.3126710321438833,0.33278645259760864,0.03,0.54,0.43
223,-1.5987570903794657,-1.1955517510667917,0.8541426303972081,0.04,0.30000000000000004,0.66
224,-1.9772905998554753,-1.3126710321438833,0.1813185505599992,0.01,0.39,0.6
225,-1.5445393322862968,-1.0784324699896999,-0.5065719513702688,0.04,0.68,0.27999999999999997
226,-1.044219210006697,-1.0784324699896999,0.43942405097555576,0.02,0.29,0.69
227,-2.129067793118462,-1.3126710321438833,-1.2754843314714528,0.01,0.4,0.59
228,-2.373527223155417,-1.3126710321438833,-0.8374697568278191,0.0,0.51,0.49
229,-1.8744964082801179,-1.1955517510667917,-2.0913845169642995,0.01,0.64,0.35000000000000003
230,-1.9772545819742529,-1.1955517510667917,0.2730054849295399,0.04,0.36000000000000004,0.6000000000000001
231,-2.158596125224072,-1.3126710321438833,0.37943300094831467,0.02,0.56,0.42000000000000004
232,-1.8460001047678356,-1.0784324699896999,-1.9801100705055226,0.03,0.6599999999999999,0.31000000000000005
233,-2.046188825026961,-1.3126710321438833,-0.2606640679050516,0.02,0.6699999999999999,0.31000000000000005
234,-2.2448898979669023,-1.3126710321438833,-0.26576842491117353,0.04,0.26,0.7
235,-1.5400425893494387,-1.0784324699896999,-2.4246169981770125,0.04,0.53,0.43
236,-2.6952249956707885,-1.3126710321438833,-2.895834236769218,0.01,0.54,0.45000000000000007
237,-2.1543501187001706,-1.1955517510667917,0.9163855707555684,0.02,0.61,0.37
238,-1.9027830584343712,-1.3126710321438833,0.5486789831054013,0.03,0.63,0.34
239,-1.7894237750636914,-1.3126710321438833,-0.29052226469401377,0.0,0.3,0.7000000000000001
240,-2.535742981861795,-1.3126710321438833,-0.1448700099798868,0.02,0.48,0.5
241,-1.8364096945333928,-1.1955517510667917,-0.6671727613570986,0.01,0.43,0.56
242,-1.984833729842991,-1.1955517510667917,0.09232379806305642,0.01,0.43000000000000005,0.5599999999999999
243,-1.6549827331740126,-1.1955517510667917,0.4640395897081571,0.01,0.5,0.49
244,-1.6862175660909533,-1.0784324699896999,-0.8808608915328799,0.02,0.53,0.45000000000000007
245,-2.4883508785353143,-1.3126710321438833,-0.7129111115767323,0.0,0.43,0.5700000000000001
246,-1.805234361452736,-1.3126710321438833,-1.6147325419718663,0.02,0.38,0.6
247,-1.4791764903968905,-1.0784324699896999,0.4142146961646095,0.060000000000000005,0.49,0.45000000000000007
248,-2.4334658807311933,-1.3126710321438833,-0.3111332213304216,0.03,0.45000000000000007,0.52
249,-2.5588426941866325,-1.1955517510667917,-0.6218688759300858,0.03,0.45,0.52
250,-2.387707029229389,-1.3126710321438833,-0.4449480547612253,0.0,0.64,0.36000000000000004
251,-2.1974797613658437,-1.1955517510667917,-0.1528640599306858,0.02,0.8200000000000001,0.16
252,-1.9412684002292195,-1.3126710321438833,0.08923375231850918,0.0,0.4,0.6000000000000001
253,-1.8935826468956178,-1.3126710321438833,-0.5489386377817005,0.01,0.18,0.81
254,-1.7271047947329476,-1.0784324699896999,0.6967758694326636,0.060000000000000005,0.43000000000000005,0.51
255,-2.213990103145191,-1.1955517510667917,-1.910495173847735,0.03,0.36,0.61
256,-1.6058001683692529,-1.1955517510667917,0.0028650656020174766,0.02,0.24000000000000002,0.74
257,-1.9360491608937132,-1.3126710321438833,0.6521209531810646,0.01,0.31,0.6799999999999999
258,-1.9684148635556364,-1.0784324699896999,1.4887910040308128,0.03,0.8,0.16999999999999998
259,-1.3301229282315177,-1.0784324699896999,0.309944184462094,0.02,0.32,0.66
260,-2.3432448980412732,-1.3126710321438833,0.6964149116080313,0.0,0.69,0.30999999999999994
261,-1.8189752351538113,-1.3126710321438833,-0.4920310178441395,0.04,0.31,0.65
262,-1.9427586028234154,-1.3126710321438833,-0.31558085941452674,0.01,0.24000000000000002,0.75
263,-1.7013293094527702,-1.1955517510667917,-0.3710365974292279,0.02,0.41000000000000003,0.5700000000000001
264,-2.4187202262975362,-1.1955517510667917,0.3779981652410099,0.04,0.59,0.37
265,-1.1918884445664433,-1.0784324699896999,1.6202276841811651,0.03,0.24,0.73
266,-2.254378656088428,-1.3126710321438833,2.344547327378811,0.01,0.81,0.18
267,-1.8285006582898777,-1.1955517510667917,-0.7284213855577044,0.02,0.44999999999999996,0.53
268,-1.9960725255885354,-1.3126710321438833,0.0009193268010420608,0.02,0.4,0.58
269,-1.834457140925577,-1.3126710321438833,0.8149408621962949,0.03,0.43,0.54
270,-1.8830651198008608,-1.0784324699896999,0.6135595372505329,0.04,0.6499999999999999,0.31
271,-1.76455969398253,-1.3126710321438833,0.43660209929941673,0.03,0.24,0.73
272,-2.708426492248713,-1.3126710321438833,0.28490765014500985,0.06,0.82,0.12
273,-2.15222118717538,-1.3126710321438833,-0.3382090281595958,0.01,0.53,0.46
274,-2.34213514901333,-1.3126710321438833,0.18525023374672786,0.04,0.44,0.52
275,-2.0931634540823745,-1.1955517510667917,-0.48394464038533314,0.05,0.53,0.42000000000000004
276,-2.173804476985846,-1.1955517510667917,-1.1296714569818813,0.05,0.47,0.48
277,-1.3005749974863903,-1.0784324699896999,-0.3972196038900601,0.04,0.33,0.63
278,-2.5489483109957267,-1.3126710321438833,0.9376037533345413,0.0,0.82,0.18000000000000002
279,-2.2868519087429107,-1.1955517510667917,0.807842956319175,0.04,0.6200000000000001,0.33999999999999997
280,-1.8101832242561944,-1.0784324699896999,1.0761927886117684,0.04,0.72,0.24
281,-1.5115953555072463,-0.9613131889126081,-0.5414071082760024,0.04,0.51,0.45
282,-1.3185874416727157,-0.9613131889126081,-0.5517805383140191,0.03,0.55,0.42
283,-1.7434834786409683,-1.1955517510667917,0.4101086854989261,0.03,0.37,0.6
284,-2.139332135187495,-1.0784324699896999,0.3938011152441454,0.03,0.57,0.39999999999999997
285,-2.2951734028980337,-1.3126710321438833,-0.9153035961467906,0.03,0.26,0.71
286,-0.9189715016027629,-0.9613131889126081,0.17466105141612648,0.03,0.43,0.54
287,-1.9753305060030872,-1.3126710321438833,-0.6596351427608259,0.0,0.41000000000000003,0.5900000000000001
288,-1.9410488227619254,-1.1955517510667917,0.10036256308563571,0.03,0.5499999999999999,0.42
289,-1.7707858691717475,-1.0784324699896999,-0.12758413457850148,0.03,0.49,0.48
290,-1.4660103075183701,-1.1955517510667917,0.06854381978075748,0.02,0.30000000000000004,0.68
291,-1.862557620557499,-1.0784324699896999,-1.0293837515314304,0.05,0.55,0.39999999999999997
292,-1.4611806187903214,-1.1955517510667917,-0.7512289531602275,0.03,0.39999999999999997,0.5700000000000001
293,-2.3443247437940355,-1.3126710321438833,0.6903771404359393,0.03,0.7000000000000001,0.27
294,-1.1170467767733314,-0.7270746267584246,0.1273242241793783,0.07,0.59,0.34
295,-2.207436776161266,-1.1955517510667917,-0.030919591567581905,0.03,0.51,0.46
296,-2.2909076305550258,-1.3126710321438833,0.8965489401320134,0.01,0.45999999999999996,0.53
297,-1.8213353096513083,-1.0784324699896999,-0.39438584730932374,0.04,0.53,0.43
298,-1.6410595847081284,-1.1955517510667917,0.38514759914768953,0.01,0.33,0.6599999999999999
299,-1.9934320740785323,-1.3126710321438833,0.3812660240010836,0.04,0.3,0.66
300,-1.5332467301389046,-1.0784324699896999,0.2112960646495625,0.06,0.43000000000000005,0.51
301,-2.4771421555620194,-1.1955517510667917,-0.42679225731474657,0.02,0.55,0.43
